uf,cargo,turno,instituto,contratante,data_ref,data_divulgacao,campo_inicio,campo_fim,amostra,margem_erro,metodologia,registro_tse,cenario,principal,candidato,partido,slug,percentual,fonte,url,revid
RS,senador,1,Real Time Big Data,,2026-03-16,,2026-03-14,2026-03-16,1500,2.0,,,2,0,Marcel van Hattem,NOVO,rs-sen-marcel-van-hattem,16.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Real Time Big Data,,2026-03-16,,2026-03-14,2026-03-16,1500,2.0,,,2,0,Ubiratan Sanderson,PL,rs-sen-sanderson,16.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Real Time Big Data,,2026-03-16,,2026-03-14,2026-03-16,1500,2.0,,,2,0,Paulo Pimenta,PT,rs-sen-pimenta,13.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Real Time Big Data,,2026-03-16,,2026-03-14,2026-03-16,1500,2.0,,,2,0,Germano Rigotto,MDB,rs-sen-rigotto,11.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Veritá,,2026-04-04,,2026-03-29,2026-04-04,2020,2.5,,,1,1,Marcel van Hattem,NOVO,rs-sen-marcel-van-hattem,32.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Veritá,,2026-04-04,,2026-03-29,2026-04-04,2020,2.5,,,1,1,Eduardo Leite,PSD,,32.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Veritá,,2026-04-04,,2026-03-29,2026-04-04,2020,2.5,,,1,1,Manuela d'Ávila,PSOL,rs-sen-manuela-d-avila,31.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Veritá,,2026-04-04,,2026-03-29,2026-04-04,2020,2.5,,,1,1,Ubiratan Sanderson,PL,rs-sen-sanderson,23.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Veritá,,2026-04-04,,2026-03-29,2026-04-04,2020,2.5,,,1,1,Paulo Pimenta,PT,rs-sen-pimenta,21.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Veritá,,2026-04-04,,2026-03-29,2026-04-04,2020,2.5,,,1,1,Germano Rigotto,MDB,rs-sen-rigotto,17.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,1,1,Manuela d'Ávila,PSOL,rs-sen-manuela-d-avila,36.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,1,1,Germano Rigotto,MDB,rs-sen-rigotto,31.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,1,1,Marcel van Hattem,NOVO,rs-sen-marcel-van-hattem,27.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,1,1,Paulo Pimenta,PT,rs-sen-pimenta,24.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,1,1,Ubiratan Sanderson,PL,rs-sen-sanderson,10.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,1,1,Frederico Antunes,PSD,rs-sen-frederico-antunes,9.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,2,0,Manuela d'Ávila,PSOL,rs-sen-manuela-d-avila,32.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,2,0,Germano Rigotto,MDB,rs-sen-rigotto,29.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,2,0,Marcel van Hattem,NOVO,rs-sen-marcel-van-hattem,25.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,2,0,Paulo Pimenta,PT,rs-sen-pimenta,23.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Futura,,2026-04-07,,2026-04-01,2026-04-07,800,3.5,,,2,0,Ubiratan Sanderson,PL,rs-sen-sanderson,11.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,1,1,Marcel van Hattem,NOVO,rs-sen-marcel-van-hattem,31.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,1,1,Ubiratan Sanderson,PL,rs-sen-sanderson,21.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,1,1,Manuela d'Ávila,PSOL,rs-sen-manuela-d-avila,21.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,1,1,Germano Rigotto,MDB,rs-sen-rigotto,16.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,1,1,Paulo Pimenta,PT,rs-sen-pimenta,13.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Brasmarket,,2026-04-21,,2026-04-17,2026-04-21,1200,2.8,,,1,1,Frederico Antunes,PSD,rs-sen-frederico-antunes,9.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
RS,senador,1,Quaest,Genial,2026-04-28,,2026-04-24,2026-04-28,1104,3.0,,,1,1,Manuela d'Ávila,PSOL,rs-sen-manuela-d-avila,14.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 no Rio Grande do Sul",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_no_Rio_Grande_do_Sul,72880377
