instituto,data_campo_inicio,data_campo_fim,data_divulgacao,metodologia,cenario,candidato,percentual,rejeicao,margem_erro,registro_tse,url,observacao
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Flávio Bolsonaro,não sabe,5,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Renan Santos,Lula,45,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Renan Santos,Renan Santos,28,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Renan Santos,brancos e nulos,21,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Renan Santos,não sabe,6,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Romeu Zema,Lula,45,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Romeu Zema,Romeu Zema,37,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Romeu Zema,brancos e nulos,12,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Romeu Zema,não sabe,6,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Ronaldo Caiado,Lula,45,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Ronaldo Caiado,Ronaldo Caiado,39,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Ronaldo Caiado,brancos e nulos,11,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
American Analytics (Times Brasil),2026-06-11,2026-06-15,2026-06-19,n=2000; contratante Times Brasil Media,2º turno Lula x Ronaldo Caiado,não sabe,5,,2.2,BR-09521/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/times-brasil-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Augusto Cury,2,9,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Aécio Neves,2,23,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Cabo Daciolo,1,14,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Flávio Bolsonaro,31,48,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Joaquim Barbosa,1,11,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Lula,41,46,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Renan Santos,3,12,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Romeu Zema,2,17,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Ronaldo Caiado,3,14,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Rui Costa Pimenta,1,12,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,Samara Martins,2,10,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,brancos e nulos,7,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",1º turno,não sabe,4,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Flávio Bolsonaro,Flávio Bolsonaro,43,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Flávio Bolsonaro,Lula,47,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Flávio Bolsonaro,brancos e nulos,8,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Flávio Bolsonaro,não sabe,1,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Romeu Zema,Lula,48,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Romeu Zema,Romeu Zema,39,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Romeu Zema,brancos e nulos,11,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Romeu Zema,não sabe,2,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Ronaldo Caiado,Lula,47,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Ronaldo Caiado,Ronaldo Caiado,41,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Ronaldo Caiado,brancos e nulos,10,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",2º turno Lula x Ronaldo Caiado,não sabe,2,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,Flávio Bolsonaro,17,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,Jair Bolsonaro,2,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,Lula,30,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,Renan Santos,1,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,Romeu Zema,1,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,Ronaldo Caiado,1,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,brancos e nulos,6,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,não sabe,36,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",espontânea,outros,5,,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",rejeição,Edmilson Costa,,8,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,nome não incluído no cenário principal de 1º turno
Datafolha,2026-06-17,2026-06-19,2026-06-20,"presencial (pontos de fluxo), n=2004",rejeição,Hertz Dias,,7,2,BR-09956/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/datafolha-presidente-junho-2026/,nome não incluído no cenário principal de 1º turno
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,Flávio Bolsonaro,34,44,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,Joaquim Barbosa,1,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,Lula,37,47,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,Renan Santos,3,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,Romeu Zema,3,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,Ronaldo Caiado,4,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,brancos e nulos,6,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,1º turno,não sabe,11,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,demais candidatos 1-2% agregados na fonte
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Flávio Bolsonaro,Flávio Bolsonaro,42,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Flávio Bolsonaro,Lula,40,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Flávio Bolsonaro,brancos e nulos,14.8,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Flávio Bolsonaro,não sabe,3.5,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Romeu Zema,Lula,39,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Romeu Zema,Romeu Zema,36,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Romeu Zema,brancos e nulos,21.4,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Romeu Zema,não sabe,4.3,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Ronaldo Caiado,Lula,39,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Ronaldo Caiado,Ronaldo Caiado,38,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Ronaldo Caiado,brancos e nulos,18.6,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,2º turno Lula x Ronaldo Caiado,não sabe,4.5,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,Flávio Bolsonaro,29,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,Joaquim Barbosa,1,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,Lula,31,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,Renan Santos,2,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,Romeu Zema,2,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,Ronaldo Caiado,3,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,não sabe,31,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
Gerp,2026-06-15,2026-06-20,2026-06-24,telefone; n=2000,espontânea,outros,1,,2.19,BR-09657/2026,https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/gerp-presidente-junho-2026-2/,
PoderData,2026-06-21,2026-06-24,2026-06-25,"telefone (URA, fixos e celulares), n=2400 (617 municípios)",1º turno,Augusto Cury,3,,2,BR-05722/2026,https://www.poder360.com.br/poderdata/poderdata-aya-1o-turno-lula-40-flavio-36-renan-4-e-caiado-4/,
PoderData,2026-06-21,2026-06-24,2026-06-25,"telefone (URA, fixos e celulares), n=2400 (617 municípios)",1º turno,Flávio Bolsonaro,36,,2,BR-05722/2026,https://www.poder360.com.br/poderdata/poderdata-aya-1o-turno-lula-40-flavio-36-renan-4-e-caiado-4/,
PoderData,2026-06-21,2026-06-24,2026-06-25,"telefone (URA, fixos e celulares), n=2400 (617 municípios)",1º turno,Joaquim Barbosa,3,,2,BR-05722/2026,https://www.poder360.com.br/poderdata/poderdata-aya-1o-turno-lula-40-flavio-36-renan-4-e-caiado-4/,
PoderData,2026-06-21,2026-06-24,2026-06-25,"telefone (URA, fixos e celulares), n=2400 (617 municípios)",1º turno,Lula,40,,2,BR-05722/2026,https://www.poder360.com.br/poderdata/poderdata-aya-1o-turno-lula-40-flavio-36-renan-4-e-caiado-4/,"PoderData/Aya; contratante PoderData (recursos próprios), parceria de divulgação Aya Bancah; rejeição = 'não votaria de jeito nenhum'; rejeição não localizada; Gazeta (data 26/6): https://www.gazetadopovo.com.br/eleicoes/2026/pesquisa-eleitoral-2026/poder-data-presidente-junho-2026/"
PoderData,2026-06-21,2026-06-24,2026-06-25,"telefone (URA, fixos e celulares), n=2400 (617 municípios)",1º turno,Renan Santos,4,,2,BR-05722/2026,https://www.poder360.com.br/poderdata/poderdata-aya-1o-turno-lula-40-flavio-36-renan-4-e-caiado-4/,
PoderData,2026-06-21,2026-06-24,2026-06-25,"telefone (URA, fixos e celulares), n=2400 (617 municípios)",1º turno,Romeu Zema,3,,2,BR-05722/2026,https://www.poder360.com.br/poderdata/poderdata-aya-1o-turno-lula-40-flavio-36-renan-4-e-caiado-4/,
